,Year,N_ID,Pop,C_Rate,Ad_Ed,Child_Care,Com_House,Emp_Res,Sub_Trt,Trans_House,Recreation,Inflation,NIA
200,2015,79,7953.999212458822,524.8931875,0,0,1,0,0,0,2,1.13,0
201,2015,48,17512.999866121776,129.90350125,0,0,6,0,0,0,1,1.13,0
202,2015,115,13919.999511515094,186.78161575000001,0,0,1,0,0,0,1,1.13,1
203,2015,126,25599.000247690412,217.7819425,0,0,23,3,0,0,0,1.13,0
204,2015,9,15829.00150746921,141.3544625,0,37,0,0,0,0,0,1.13,0
205,2015,93,37618.00242920378,149.861758625,1,0,24,3,0,0,4,1.13,0
206,2015,36,24424.999973354545,140.73695,0,0,0,0,0,0,1,1.13,0
207,2015,82,30767.000932973697,191.35761762500002,1,0,6,4,8,1,1,1.13,0
208,2015,112,6755.0009831384305,240.56251125000003,2,0,1,1,0,0,0,1.13,1
209,2015,88,22760.00065643484,137.30228074999997,0,0,9,1,0,0,1,1.13,0
210,2015,87,24256.998338120004,143.77294137500002,0,0,9,0,0,0,0,1.13,0
211,2015,134,12979.999691824545,156.97226875,0,0,0,0,0,0,0,1.13,0
212,2015,74,19192.99943189817,239.670720375,0,0,4,1,0,0,2,1.13,0
213,2015,121,14215.003113514327,341.1888102500001,0,0,32,1,1,0,2,1.13,1
214,2015,98,21416.99922766457,136.57375474999998,2,0,1,1,0,0,2,1.13,0
215,2015,107,21839.9997992904,137.36263862500002,1,0,3,0,0,0,0,1.13,0
216,2015,119,28563.00123573082,238.50784950000002,0,0,7,2,0,0,0,1.13,0
217,2015,138,23434.99916151296,203.22168424999995,0,0,12,0,0,0,2,1.13,1
218,2015,5,9753.999764397291,157.62764375,0,33,14,0,0,0,0,1.13,1
219,2015,129,30163.99874206395,102.77151999999998,0,0,0,0,0,0,0,1.13,0
220,2015,128,24136.0001376013,153.29797724999997,0,0,13,1,0,0,1,1.13,0
221,2015,32,22937.999725376347,120.97829075,1,0,107,0,0,0,1,1.13,0
222,2015,11,19119.999272826557,122.25418874999997,0,41,7,0,0,0,0,1.13,0
223,2015,117,45413.99711767841,103.76756725,0,0,50,1,0,0,2,1.13,0
224,2015,42,28225.99885849356,116.91348875,1,0,1,3,0,0,4,1.13,0
225,2015,34,16237.000415703029,104.69914125,0,0,16,0,1,0,0,1.13,0
226,2015,20,12382.999711594039,148.38892375,0,40,1,0,0,0,0,1.13,0
227,2015,72,11122.002384072155,273.10729625,1,0,38,0,2,0,3,1.13,1
228,2015,127,30480.9995289613,206.27604399999998,0,0,8,3,0,0,1,1.13,0
229,2015,122,22806.000047981597,202.249407625,0,0,5,2,0,0,1,1.13,0
230,2015,91,11659.000465902678,194.05608625,2,0,30,1,0,0,2,1.13,1
231,2015,26,36044.001671515405,248.3076125,0,0,4,5,1,0,2,1.13,1
232,2015,114,8193.999645795742,134.244575,0,0,20,0,0,0,0,1.13,0
233,2015,76,25639.998027337086,541.1466875000001,0,0,3,7,2,0,3,1.13,0
234,2015,24,22439.002161738947,217.25565,2,36,40,1,0,0,3,1.13,1
235,2015,51,51178.99507459851,76.93585999999999,1,0,17,0,0,0,0,1.13,0
236,2015,37,17077.999727956452,111.254247,0,0,2,0,0,0,0,1.13,0
237,2015,131,47749.001018706746,109.94994425,0,0,0,1,0,0,1,1.13,0
238,2015,2,33951.0031470784,190.71601425000003,2,49,103,4,0,1,2,1.13,1
239,2015,71,12156.99977742889,329.02854924999997,0,0,50,1,2,0,3,1.13,0
240,2015,99,17103.99992989282,65.04326499999999,0,0,2,0,0,0,0,1.13,0
241,2015,104,30591.000127762407,97.250825,0,0,11,4,1,0,4,1.13,0
242,2015,69,7984.99990299822,195.67940125000004,0,0,39,1,1,0,2,1.13,0
243,2015,4,10834.000387793078,144.221888875,0,54,15,0,0,0,0,1.13,0
244,2015,62,21913.998831463465,261.8189425,0,0,48,0,0,0,3,1.13,0
245,2015,18,11718.000307021066,237.881884875,1,29,2,1,0,0,1,1.13,0
246,2015,80,14392.999674131584,229.27812649999998,1,0,1,1,0,0,0,1.13,0
247,2015,45,35794.996209546916,129.208003625,0,0,12,0,0,0,0,1.13,0
248,2015,23,10624.999310719983,185.882365,0,28,1,0,0,0,0,1.13,0
249,2015,67,8019.000422900624,221.34928374999998,0,0,3,0,0,0,0,1.13,0
250,2015,7,22583.001345809982,125.094089875,0,33,1,0,0,0,0,1.13,0
251,2015,137,55101.99741112953,181.93532849999997,3,0,26,4,0,0,3,1.13,1
252,2015,60,8100.000094754717,163.58024500000002,0,0,4,0,0,0,0,1.13,0
253,2015,52,21355.000734000296,112.38585425,0,0,0,0,0,0,1,1.13,0
254,2015,39,23813.002558331988,114.95820375,0,0,1,0,0,0,0,1.13,0
255,2015,111,22901.999119259915,173.01983025,0,0,12,1,0,0,1,1.13,1
256,2015,41,9382.00042282207,126.57215375,2,0,0,1,0,0,0,1.13,0
257,2015,47,27793.999908086655,159.207023625,2,0,3,0,0,0,0,1.13,0
258,2015,113,18583.000427265277,243.50212,1,0,2,2,0,0,0,1.13,1
259,2015,103,15579.999657003948,105.90500875,0,0,3,0,0,0,0,1.13,0
260,2015,30,18299.000244678748,177.60533125,1,0,3,1,0,0,0,1.13,0
261,2015,19,10319.000177012687,224.10116875,0,62,0,0,0,0,0,1.13,0
262,2015,132,45410.000922566964,129.37678662500002,2,0,228,5,0,0,2,1.13,0
263,2015,83,12189.9996029543,193.80640499999998,0,0,14,1,0,0,0,1.13,0
264,2015,29,10410.998984132151,106.85814125,0,0,0,0,0,0,0,1.13,0
265,2015,12,10772.000511894936,105.59784124999999,0,51,0,1,0,0,0,1.13,0
266,2015,116,25388.998385056588,73.850885,0,0,0,0,1,0,0,1.13,0
267,2015,105,14983.999527760088,107.61479250000001,0,0,1,0,0,0,1,1.13,0
268,2015,100,11962.00038570311,134.80186825,1,0,0,0,0,0,2,1.13,0
269,2015,135,18000.99966660787,165.26859925000002,0,0,26,1,0,0,2,1.13,1
270,2015,73,20506.99755933014,503.4866742500001,8,0,36,5,2,1,6,1.13,0
271,2015,84,15531.99998020675,136.81431899999998,0,0,3,0,0,0,0,1.13,0
272,2015,64,12760.999397898699,160.645725,0,0,49,0,0,0,0,1.13,0
273,2015,50,16659.999200075315,132.803127625,0,0,1,0,0,0,0,1.13,0
274,2015,130,27503.00093028391,171.79943425000002,1,0,0,1,0,0,0,1.13,0
275,2015,46,16332.999775904344,108.67568874999999,0,0,0,0,0,0,0,1.13,0
276,2015,94,14709.998764608454,130.86336925,0,0,21,3,1,0,0,1.13,0
277,2015,56,17285.996693756028,92.56047125,0,0,0,0,0,0,0,1.13,0
278,2015,108,14719.99982367487,158.79755624999999,0,0,1,1,0,0,0,1.13,0
279,2015,17,33588.001740944885,155.56150199999996,0,44,3,0,0,0,0,1.13,0
280,2016,97,12950.00159095086,72.39381350000001,0,0,0,0,0,0,0,1.43,0
281,2016,27,28597.995920774905,359.29091074999997,1,0,4,8,2,0,1,1.43,1
282,2016,38,16722.000037431837,137.54335575,3,0,0,3,0,0,0,1.43,0
283,2016,31,15227.999208744002,327.52168762499997,1,0,48,4,0,0,0,1.43,0
284,2016,16,25783.00187672983,100.8416325,0,46,0,1,0,0,1,1.43,0
285,2016,118,28234.001291670807,115.10943725,1,0,15,3,0,0,0,1.43,0
286,2016,63,22209.0004054591,142.39722375,0,0,26,0,0,0,0,1.43,0
287,2016,3,10675.998714962525,161.57738925,0,60,30,1,0,0,1,1.43,1
288,2016,55,21809.999745499863,99.72489800000001,0,0,1,1,0,0,1,1.43,1
289,2016,59,17717.998526986696,102.29710750000001,2,0,6,0,0,0,1,1.43,0
290,2016,106,14863.9994463524,120.25700125,0,0,2,0,0,1,0,1.43,0
291,2016,14,45465.00096295929,189.15649000000002,2,57,5,3,1,0,0,1.43,0
292,2016,66,9981.000114231198,231.69020875,2,0,10,2,0,0,2,1.43,0
293,2016,28,10222.999700280912,168.73716624999997,0,0,7,0,0,0,0,1.43,1
294,2016,139,17235.99610636022,221.19406250000003,0,0,3,2,0,0,0,1.43,1
295,2016,85,22759.999145844988,225.175755375,2,0,10,1,0,1,2,1.43,1
296,2016,70,28911.000252720747,271.95530875000003,0,0,85,2,0,0,1,1.43,0
297,2016,40,18308.00067614952,128.3591825,0,0,19,1,0,0,0,1.43,0
298,2016,61,16236.999282739574,159.358262875,0,0,4,2,0,0,1,1.43,1
299,2016,21,12795.000644293714,343.88431249999996,0,36,12,1,0,0,3,1.43,1
300,2016,22,16045.0003325576,187.75319025,0,38,6,1,0,0,0,1.43,1
301,2016,133,13736.000433603187,121.03232000000001,0,0,0,0,0,0,0,1.43,0
302,2016,75,32849.00142231452,441.7942516249999,4,0,9,4,7,0,3,1.43,0
303,2016,120,27849.99976100574,242.3698405,0,0,8,1,0,1,1,1.43,0
304,2016,123,16378.999776862005,205.29336625000002,1,0,15,3,0,0,1,1.43,0
305,2016,44,22648.99883697835,140.7346975,2,0,51,2,0,0,3,1.43,1
306,2016,92,14635.000915186478,131.533985625,0,0,6,1,0,0,0,1.43,0
307,2016,125,14089.000178230337,139.29306375000002,0,0,12,0,1,0,1,1.43,1
308,2016,90,14892.999606100017,176.25730675000003,0,0,16,1,1,0,0,1.43,0
309,2016,57,11884.999760417288,112.536813375,0,0,0,0,0,1,0,1.43,0
310,2016,10,11336.999553144713,192.95228775,0,47,0,0,0,0,0,1.43,0
311,2016,68,12282.000743975888,188.28365575,1,0,6,3,1,0,1,1.43,0
312,2016,13,12216.000504046553,104.37131199999999,0,26,8,1,0,0,1,1.43,0
313,2016,102,13182.000495838509,76.8092825,0,0,5,0,0,0,0,1.43,0
314,2016,25,31398.000361830556,230.90642449999999,1,26,83,2,1,1,1,1.43,1
315,2016,65,14920.999224218172,211.11186675,0,0,59,1,0,0,1,1.43,0
316,2016,140,10159.999285349482,130.413395,0,0,0,0,0,0,0,1.43,0
317,2016,81,17222.99968141102,205.39395375000004,1,0,3,1,3,0,4,1.43,0
318,2016,43,18029.000888324128,155.998661125,0,0,37,3,0,0,1,1.43,1
319,2016,77,69455.9838419406,265.63586000000004,0,0,26,11,1,1,3,1.43,0
320,2016,136,28207.994416652327,294.24282624999995,2,0,26,1,0,0,4,1.43,1
321,2016,1,34419.00015774865,408.20476874999997,1,32,6,2,1,0,0,1.43,0
322,2016,35,27068.998804793966,102.5157975,0,0,1,1,0,0,2,1.43,0
323,2016,124,17646.004055594687,239.43097749999998,1,0,16,1,0,0,3,1.43,1
324,2016,6,22668.998883792523,169.28405262500002,1,40,5,4,0,0,1,1.43,1
